,ds,yhat,yhat_lower,yhat_upper
407,2019-02-12,6677.205372955463,1135.4934343812663,12129.790602386798
408,2019-02-13,6968.329143980841,1568.7936885185786,12352.277123352347
409,2019-02-14,7135.238005033228,1702.5731378490902,12546.27943117726
410,2019-02-15,7422.205305128674,1907.3472668000009,13208.15226553201
411,2019-02-16,7622.158802150237,2237.812516640171,13550.979918008663
412,2019-02-17,7729.014864818205,2372.122372009643,13093.04057605724
413,2019-02-18,7888.75420533364,2667.8931511409282,13327.532669127682
414,2019-02-19,7938.492249609191,2382.9036084211807,13154.086219376053
415,2019-02-20,8071.63535214446,2948.163233651061,13810.364333867068
416,2019-02-21,8064.427786637375,2256.143730250365,13497.695713173225
417,2019-02-22,8165.305580272108,2810.292622955411,13829.613307995678
418,2019-02-23,8171.525721383396,3161.0467087642073,13415.815198289227
419,2019-02-24,8081.391296468693,3073.2011142027027,13832.422434463002
420,2019-02-25,8045.218705075586,2724.458630740718,13362.275010809713
421,2019-02-26,7904.302798899235,2405.563569858266,13462.157150308263
422,2019-02-27,7855.973774536786,2590.9006143418264,13405.717505382965
423,2019-02-28,7680.053189259479,2125.516154831657,12823.824881840383
424,2019-03-01,7628.127360269529,2143.4340629502917,13215.491952424887
425,2019-03-02,7500.108569181047,2097.36158164134,12962.527771779003
426,2019-03-03,7296.406173046704,1838.5999374473083,12833.082142266132
427,2019-03-04,7168.854932331576,1355.681263518724,12323.023069046158
428,2019-03-05,6959.657154365172,1530.669288208946,12480.278190721092
429,2019-03-06,6866.432809035011,1276.7724294736543,12117.250771205769
430,2019-03-07,6668.684884795171,1054.6158644405934,12306.411459089366
431,2019-03-08,6617.097723148656,890.7447963225077,12062.045664716492
432,2019-03-09,6510.1378288337755,997.9458412544526,11681.029358214662
433,2019-03-10,6346.277959510589,1039.5581476937627,11619.508758605512
434,2019-03-11,6274.990173745237,509.71469088296493,11633.038264524048
435,2019-03-12,6135.76251749665,627.1966496556039,11336.767036638448
436,2019-03-13,6282.701225804994,698.4016688996485,11714.805310230182
437,2019-03-14,6332.67403319665,324.72940429155256,11747.427799688741
438,2019-03-15,6533.108604710074,1206.2904162575962,11757.305373004463
439,2019-03-16,6679.214408683805,582.6786272441484,12206.834728412194
440,2019-03-17,6766.295740267456,956.8554274611454,12278.59816275851
441,2019-03-18,6940.829347516926,1379.6953599953968,12060.207520631851
442,2019-03-19,7039.559136142316,1407.4193341120451,12380.647640137107
443,2019-03-20,7254.697964785535,1516.2475215713532,12710.25969948431
444,2019-03-21,7360.539742625792,1893.1265193753027,12563.860011966668
445,2019-03-22,7602.895707306674,2137.1460831304416,13092.994310790142
446,2019-03-23,7775.820817234433,2577.6065623474824,12796.01071745811
447,2019-03-24,7873.947887573143,2348.048553210863,13152.561581579457
448,2019-03-25,8043.572443149426,2582.1571440773864,13068.211508825229
449,2019-03-26,8121.740798288716,2322.6009827330363,13575.822603782517
450,2019-03-27,8301.431786405878,3153.0057398687923,13661.41041473394
451,2019-03-28,8358.136122987704,2863.050270002896,13908.028836853004
452,2019-03-29,8539.248386915495,3424.2664381803856,13984.91469842126
453,2019-03-30,8640.738961711811,3092.9465951384354,13850.834170449678
454,2019-03-31,8659.425231851337,3252.3115264592525,14534.797829948471
455,2019-04-01,8743.986882595,3520.35981125421,14378.455193136337
456,2019-04-02,8733.97984417321,3542.7389515011564,14064.118588132227
457,2019-04-03,8824.941431949857,3333.5259930033385,14052.568594788529
458,2019-04-04,8794.892833628492,3092.8253030642936,14185.048413356068
459,2019-04-05,8893.656074663995,3428.340917999287,14542.296026321445
460,2019-04-06,8919.454870096326,3757.473013211867,14017.244827899603
461,2019-04-07,8871.12058942744,3092.7911946605723,14127.424510170495
462,2019-04-08,8899.049928268578,3635.5343592424197,14506.585909370737
463,2019-04-09,8844.170341201385,3239.016126342393,13949.100510526187
464,2019-04-10,8903.00703107376,3575.27626982933,14286.075966871893
465,2019-04-11,8854.158588702165,3269.797401955649,14410.808918122835
466,2019-04-12,8947.599034520941,3905.176436568142,14095.617673082166
467,2019-04-13,8981.275955326548,3964.9286289597107,14764.803955664256
468,2019-04-14,8953.32590883931,3359.9995230631657,14282.213497567545
469,2019-04-15,9013.0533028526,3397.155793507666,14124.24369408619
470,2019-04-16,8999.928098362028,3643.673498032402,14409.412875352582
471,2019-04-17,9108.695132118737,3851.1891475970124,14543.540554996558
472,2019-04-18,9115.900889270013,3788.046616508285,14646.880748509935
473,2019-04-19,9269.25398872326,4139.396608296483,14253.54578585594
474,2019-04-20,9364.287403539714,3679.332674131378,14977.051929324565
475,2019-04-21,9396.641784254158,3878.6979222289833,14516.986292218291
476,2019-04-22,9513.114204113603,4014.7576961982095,15239.862585308432
477,2019-04-23,9550.725757449905,4057.761039872573,14881.466967551962
478,2019-04-24,9701.898910643717,4332.195982116291,15423.875757272765
479,2019-04-25,9741.050888809108,4519.216709443302,14925.10721779313
480,2019-04-26,9914.006285686239,4259.2020962396455,14773.82551103999
481,2019-04-27,10014.718134346407,4750.011265254963,15388.432956616856
482,2019-04-28,10037.592728952493,5046.124880363613,15442.246363758068
483,2019-04-29,10128.572801638067,4529.091325675337,15614.426231210376
484,2019-04-30,10124.229385883964,4988.427648797129,15603.831785934493
485,2019-05-01,10216.952724061388,4949.569046625436,16096.031074815466
486,2019-05-02,10181.54597893448,5079.7672507151265,15660.238034382544
487,2019-05-03,10264.636358472471,5302.605981197963,16039.129306626828
488,2019-05-04,10261.37047910061,4694.363033238178,15328.365350146649
489,2019-05-05,10167.712619706375,4512.4699306834445,15690.745346543736
490,2019-05-06,10131.48996345458,4342.80277152768,15793.559617440475
491,2019-05-07,9991.4385286645,4551.436984778957,15492.220138648352
492,2019-05-08,9942.341435320466,4669.679041243202,15575.552235850186
493,2019-05-09,9761.564711916271,4323.200296832974,14962.54937735641
494,2019-05-10,9698.406811311117,4269.24120396884,14958.855520443462
495,2019-05-11,9550.73029063061,4186.147594291526,15064.567046625323
496,2019-05-12,9317.195963049522,3915.2574136951475,14732.66259774055
497,2019-05-13,9148.24525486583,3620.150215243399,14505.832501487403
498,2019-05-14,8885.086042981788,3281.017757440266,14838.858275528402
499,2019-05-15,8724.77508997943,3150.745386336278,14265.719738322547
500,2019-05-16,8446.703611754961,3012.6418354494617,14018.067742619654
501,2019-05-17,8301.903303895386,3435.6960882172807,13638.955055871016
502,2019-05-18,8089.642239468174,2760.2674091586664,13446.003316981207
503,2019-05-19,7809.631682934874,2643.8297549330764,13105.825589865944
504,2019-05-20,7612.99005517365,2076.4559452508524,12641.282490243682
505,2019-05-21,7341.219583355136,2155.9880387281783,12878.196791674618
506,2019-05-22,7191.288767631275,1951.8502542350855,12714.863746697858
507,2019-05-23,6942.126976349675,1602.9299333383854,12216.74287218067
508,2019-05-24,6843.948046886326,1587.434376121485,12398.782740813023
509,2019-05-25,6694.871647882977,1566.689933203591,12137.118099884136
510,2019-05-26,6493.162606221502,994.2827452463902,12102.78423089569
511,2019-05-27,6388.233435547527,870.0044686340295,11715.647486098787
512,2019-05-28,6219.664476378699,397.61054582172426,11673.414005187473
513,2019-05-29,6182.33356435948,736.326855274476,11624.615171864718
514,2019-05-30,6052.96026662837,791.4581831788943,11387.240534121642
515,2019-05-31,6079.480271196027,698.6421042951337,11537.914934878396
516,2019-06-01,6057.717407800429,448.5751700281934,11513.355256847228
517,2019-06-02,5983.672274938351,758.9164052631369,11782.118062591044
518,2019-06-03,6004.571561354583,591.8121142930645,11088.365387002834
519,2019-06-04,5957.931431648778,687.4019730469931,11015.257155551635
520,2019-06-05,6036.725984521291,307.2105770280367,11311.511216623438
521,2019-06-06,6015.965067486733,827.896572864771,11406.764713045433
522,2019-06-07,6142.0964433093695,542.518921688751,11520.223404855076
523,2019-06-08,6209.699372529855,1496.2301819648394,11924.25917219723
524,2019-06-09,6213.788354765297,1052.0844321689099,11876.321335341157
525,2019-06-10,6300.871058248995,889.242854531197,11758.085910394451
526,2019-06-11,6308.013928081109,896.8176078388035,11589.56551829753
527,2019-06-12,6428.0067583356795,851.5578331585529,11635.738973074835
528,2019-06-13,6435.930936735014,1494.2711749670991,11998.089143134286
529,2019-06-14,6578.546908777866,1000.7598698245172,12244.763364283785
530,2019-06-15,6650.9685830917115,1384.0309313746397,12476.142862578896
531,2019-06-16,6648.944157270589,1030.7392823190605,12474.263860648563
532,2019-06-17,6719.888191787204,1521.4900415821564,12054.287133197555
533,2019-06-18,6701.919243511491,1307.2431471169675,11728.899128684556
534,2019-06-19,6788.995175144477,1362.3826726898978,12098.939763105474
535,2019-06-20,6757.451658369886,1438.6300954620353,12267.587750449236
536,2019-06-21,6855.360184475576,1548.7793105267485,12625.77965811994
537,2019-06-22,6879.174008123351,1298.0875809452475,12579.159519032746
538,2019-06-23,6825.982127197009,1265.1994758702845,12433.508992168805
539,2019-06-24,6844.516655761543,1671.8187607888112,11776.28256550856
540,2019-06-25,6774.16832670184,1296.6587703788455,11992.721420235723
541,2019-06-26,6810.102554625944,1178.8154580346377,11997.088422897617
542,2019-06-27,6729.781778019942,1547.6262609608993,12393.471968806376
543,2019-06-28,6782.310483973128,1174.592681381469,12353.591894876141
544,2019-06-29,6765.071324286175,1433.7989511083476,12631.565321701803
545,2019-06-30,6675.972311090945,1215.69126851532,11970.344582891827
546,2019-07-01,6664.4502477398855,1377.8483669884622,12174.440356891148
547,2019-07-02,6570.484857594425,1104.0698648772416,11811.94053769567
548,2019-07-03,6589.715710446366,1180.7567935022932,12438.409356056376
549,2019-07-04,6499.967294639173,892.8186826650984,11907.698927502164
550,2019-07-05,6550.59824476935,1226.5198875549581,12221.962992809002
551,2019-07-06,6539.142735191595,1388.4912182887995,12520.322703857631
552,2019-07-07,6463.563640465487,1048.8045989520615,12037.467643079335
553,2019-07-08,6473.262258506229,1286.050658130858,11735.005832174003
554,2019-07-09,6408.0987397115005,492.1069013632569,12005.803286022936
555,2019-07-10,6463.515054383544,995.3684739490205,12004.898290502973
556,2019-07-11,6417.065639803181,1199.278908932056,12025.206485936616
557,2019-07-12,6517.771596614713,673.6370020859837,12091.681783864038
558,2019-07-13,6562.766373856211,817.3041050669589,11676.67014733646
559,2019-07-14,6549.552541889141,1091.2330639810386,11989.32519173305
560,2019-07-15,6627.014512882322,1211.5156128244848,12368.027458999772
561,2019-07-16,6634.44147567533,1348.3370622294833,12113.687748004222
562,2019-07-17,6766.652551954159,1560.0517484152645,12259.45448412617
563,2019-07-18,6800.529529991036,1505.7814208795069,12030.522582112324
564,2019-07-19,6984.373288324079,1128.4006462168034,12234.301767191819
565,2019-07-20,7114.552105569972,2116.528699488684,12506.452973000543
566,2019-07-21,7149.097199893711,1997.629551851875,12355.465894897641
567,2019-07-22,7274.713162091235,1704.2702774828654,12488.104206191796
568,2019-07-23,7329.812638523459,2043.9446949455173,12423.948473633998
569,2019-07-24,7508.312567595331,1514.469950629696,12987.676987742476
570,2019-07-25,7586.174883799627,2190.2956523679854,12935.648838476154
571,2019-07-26,7810.772372289599,2500.3670186145296,13142.053448944327
572,2019-07-27,7977.547859714243,2536.6680459789427,13296.268354515232
573,2019-07-28,8082.286514099764,2440.174512750852,13518.077632008768
574,2019-07-29,8272.146198441946,2962.169122145311,13367.81519323205
575,2019-07-30,8384.70012925033,3149.8453062913645,13470.034559750433
576,2019-07-31,8613.0837227315,3585.643559182224,14049.251131266446
577,2019-08-01,8732.550748314203,3074.9182901644417,14097.020389281219
578,2019-08-02,8989.854554091076,3642.2957140432545,14727.411233993116
579,2019-08-03,9179.922107048907,3664.4171186189474,14392.277979867342
580,2019-08-04,9298.140155600571,3909.7895065294592,14962.246380377634
581,2019-08-05,9491.397987310807,3940.37899277328,14392.249165583691
582,2019-08-06,9597.1405715592,4481.319101692699,15265.58409429531
583,2019-08-07,9808.523535675577,4685.659803406703,15376.608072349201
584,2019-08-08,9900.974704204256,4563.838758929891,15331.974804509844
585,2019-08-09,10121.57763574764,4759.918568373021,15944.835926647305
586,2019-08-10,10265.744644430952,4670.136116686844,15381.341900799931
587,2019-08-11,10329.498444233748,4870.171948523009,16053.151875464475
588,2019-08-12,10460.506816177496,4862.780911774767,15474.658948433153
589,2019-08-13,10497.124118426098,5330.8773119655325,16027.530720657083
590,2019-08-14,10633.531224994389,5478.698762057825,16409.027975366134
591,2019-08-15,10646.278866919487,5487.410994402096,16001.175788234386
592,2019-08-16,10783.650158216293,5240.363355362145,16343.461723275153
593,2019-08-17,10842.310238373604,5392.926938148339,16347.063794549886
594,2019-08-18,10819.562700884924,5113.825495738875,15938.632408438318
595,2019-08-19,10864.357812322563,5269.647712095174,16049.114031710478
596,2019-08-20,10816.307003559337,5407.653230895966,16194.263714932958
597,2019-08-21,10870.795919070626,5650.365892650707,16299.162469939154
598,2019-08-22,10805.50171685783,5179.918151652539,16727.25463084007
599,2019-08-23,10869.731117136202,5433.94751227269,16104.768981082545
600,2019-08-24,10861.047822663963,5316.750640241506,16345.556709752616
601,2019-08-25,10777.509625048717,5522.207285616599,16126.175081917087
602,2019-08-26,10768.660779293257,5206.014118558543,16177.248693508855
603,2019-08-27,10674.534619857332,5447.211846475932,16178.858917592332
604,2019-08-28,10690.759092669903,5485.676240790365,15910.841993517242
605,2019-08-29,10595.071166993559,5151.546749978773,15714.112205333025
606,2019-08-30,10636.656768609515,5407.6434523510525,16292.10673603319
607,2019-08-31,10612.78486541289,5126.099364324679,16157.394989072041
608,2019-09-01,10521.055889782116,5132.156339316992,15915.34920928975
609,2019-09-02,10510.40981291496,5212.536183189135,15423.397717412488
610,2019-09-03,10340.125060574801,4684.51477228313,15878.569000709464
611,2019-09-04,10285.017348413707,5089.088616155404,15913.084542728453
612,2019-09-05,10121.909920978447,4741.3848484454875,15373.521255636468
613,2019-09-06,10099.024963614473,4766.827137002496,15744.648648763985
614,2019-09-07,10012.647099653488,4242.96764836122,15303.208500387016
615,2019-09-08,9859.401699176415,4309.091032878549,15569.900450789915
616,2019-09-09,9787.292446817844,4891.00507100661,15008.273920889584
617,2019-09-10,9634.75187628438,4479.964249465633,14993.972972186195
618,2019-09-11,9595.796185263951,4609.7073629496645,14864.424601412418
619,2019-09-12,9446.588877630804,4198.531786267896,15315.161297553768
620,2019-09-13,9434.82844277501,4208.076263111739,14907.597293965156
621,2019-09-14,9356.427299287949,3883.363766784247,14789.508228785236
622,2019-09-15,9207.80085383637,3541.282575454992,14895.15845823679
623,2019-09-16,9136.910768062742,3531.1490459673328,14807.497818403619
624,2019-09-17,8982.315935047729,3694.5614193341235,14067.841158721942
625,2019-09-18,8938.3224294384,3719.861988891619,14357.969467108978
626,2019-09-19,8781.537088753148,3341.859315070098,14378.752132095113
627,2019-09-20,8760.240205036518,3413.6500478546664,14158.009816907053
628,2019-09-21,8671.044976120826,3287.3237059323733,14144.710665204379
629,2019-09-22,8511.163130937333,3288.6135257474593,14025.194076806276
630,2019-09-23,8429.421511632,3059.6589646188427,14363.141642760751
631,2019-09-24,8265.283910658647,3176.248693278731,13623.434692350094
632,2019-09-25,8213.9703073333,3047.0364931097374,13559.456483459331
633,2019-09-26,8052.979099595814,2854.7993980398587,13609.066569540797
634,2019-09-27,8031.428778245701,2879.042270397742,13492.995306427943
635,2019-09-28,7946.687661556334,2731.8338737973977,13623.168902340407
636,2019-09-29,7796.612044249359,2374.706446887988,13262.006023318349
637,2019-09-30,7730.538424806484,2111.495110075399,13165.458829913558
638,2019-10-01,7588.284904400372,2025.4321204979665,12892.930429632535
639,2019-10-02,7565.254585463235,2055.3428721166715,13200.757776985127
640,2019-10-03,7438.947115101471,2264.1670619973024,13013.008050913246
641,2019-10-04,7458.295217472534,1628.8363528963162,12495.78027723531
642,2019-10-05,7420.295063047837,2100.113841505051,12648.112077252537
643,2019-10-06,7322.250882743281,1676.0787773149368,12976.93490076843
644,2019-10-07,7312.7793648931365,1756.240550944538,12628.491445827023
645,2019-10-08,7230.8286239135305,1572.4361629058778,12566.698567947751
646,2019-10-09,7270.804092818844,1647.3316916117383,12779.26395967004
647,2019-10-10,7209.106849965932,1825.4060964990458,13099.81513324959
648,2019-10-11,7293.50044779097,2193.1847865423133,12547.448445602453
649,2019-10-12,7319.77419567662,2129.0969121219023,12973.684285314037
650,2019-10-13,7284.0223157743785,1786.109059327802,12680.423478071207
651,2019-10-14,7333.683456547449,1987.1634042325584,12950.262927756694
652,2019-10-15,7306.594267313532,1744.6552605008403,12811.344287412583
653,2019-10-16,7359.614532287493,2116.456341543241,12919.044741141415
654,2019-10-17,7304.7971687229365,1674.5894911558744,12603.559138269948
655,2019-10-18,7389.180485033603,2038.5156466035057,12821.708921900909
656,2019-10-19,7408.007456280135,2245.2809237962692,12778.704569020858
657,2019-10-20,7357.021835405851,1852.2906828298737,12800.269667208595
658,2019-10-21,7383.518751317733,2279.5833346791865,12683.760261829646
659,2019-10-22,7325.403068968904,2111.752485512982,13162.189615177249
660,2019-10-23,7376.346541230858,1884.5784067875152,13243.446160354377
661,2019-10-24,7312.348175998439,1836.6731219486037,12621.791089842713
662,2019-10-25,7381.11307227346,1760.4497753686303,12484.793405860837
663,2019-10-26,7378.717166033659,2185.9928197232143,12642.46270969136
664,2019-10-27,7301.87711682635,1983.3610981256952,12341.397233498787
665,2019-10-28,7298.969966705448,1765.9832568847498,13199.649823090604
666,2019-10-29,7209.056757387021,1817.5763707244123,12517.648348808549
667,2019-10-30,7227.002182147309,2038.8145791122124,12408.012052335207
668,2019-10-31,7129.995848672708,1527.3683507133585,12542.034897759408
669,2019-11-01,7166.891631694503,1832.5435219365377,12846.237561350761
670,2019-11-02,7134.833817012619,1940.9885086497168,12512.535962412267
671,2019-11-03,7031.490526083808,1941.5290180737165,12161.532883464846
672,2019-11-04,7006.040269420928,1707.913711638395,12346.376051551748
673,2019-11-05,6898.166951322168,1534.4410406571794,12504.620912716513
674,2019-11-06,6903.156422321203,1189.4768365804402,12062.783195710757
675,2019-11-07,6798.401024776207,1476.6669933283392,12642.467708639988
676,2019-11-08,6832.729298975959,1444.9868790687933,12483.058636383217
677,2019-11-09,6803.030034151247,1420.3082155512875,12465.778279042144
678,2019-11-10,6706.491411211235,1425.846662438456,12406.340222496623
679,2019-11-11,6691.601104992014,1347.0869349529337,11914.574224389296
680,2019-11-12,6597.162443945015,1067.1483317318132,11894.525339142892
681,2019-11-13,6617.419256145686,1214.1830355713814,11895.52749624172
682,2019-11-14,6528.595145138765,653.3495371874616,12225.798964915073
683,2019-11-15,6578.26344250215,1397.4432101125392,12341.265596841951
684,2019-11-16,6562.015905042981,1057.434552635934,11987.98110920786
685,2019-11-17,6475.749620065722,1037.453035840244,11761.057699761217
686,2019-11-18,6466.716570789435,1417.7007109574945,11826.36366531379
687,2019-11-19,6372.589451179878,1064.7650784200716,12002.296885487183
688,2019-11-20,6386.634800398973,474.1775715872542,11446.340681761252
689,2019-11-21,6284.297637105052,975.0715803320694,11562.700992395015
690,2019-11-22,6312.612319154703,938.3595623119323,11898.953660258238
691,2019-11-23,6266.90626360416,355.103776444759,11360.613392009831
692,2019-11-24,6143.114690530996,948.8413781856465,11633.549341970738
693,2019-11-25,6088.849717873543,429.68322984197073,11867.533797809108
694,2019-11-26,5942.47648443521,224.32547942685187,11083.445673547387
695,2019-11-27,5898.286704280426,247.26383877469632,11240.118153762072
696,2019-11-28,5733.073436940218,481.10411736354524,11022.58162139139
697,2019-11-29,5695.521692791583,-103.0779001848856,11077.671426756555
698,2019-11-30,5582.881704141164,-38.09878653210112,11347.363066214857
699,2019-12-01,5393.24352109087,17.352783183838618,10535.415142709851
700,2019-12-02,5276.557055539366,-44.95762623693732,10927.86668188335
701,2019-12-03,5073.651325223693,-464.8154495365674,10435.67364957218
702,2019-12-04,4981.344635261099,-878.1046964164099,10316.41909478336
703,2019-12-05,4778.951042606443,-419.5883105700885,10290.301296889094
704,2019-12-06,4717.599472632779,-619.9549612417317,10078.403821555841
705,2019-12-07,4596.834211010568,-606.6231176408104,10191.55222894233
706,2019-12-08,4416.817420018528,-746.8918407858918,9811.753288258918
707,2019-12-09,4329.279829725969,-1303.7574596690058,9840.821342794894
708,2019-12-10,4176.475371408027,-892.6732976812674,9706.119555278403
709,2019-12-11,4156.233433807201,-1349.220296226485,9666.17286593015
710,2019-12-12,4048.4159043008603,-1425.1013933886538,9901.75575317268
711,2019-12-13,4104.197000721428,-1951.6244652478897,9244.267331684645
712,2019-12-14,4122.636024144082,-991.9501858649048,9492.359912754315
713,2019-12-15,4102.864815329467,-1211.4004832522562,9187.410332836782
714,2019-12-16,4195.036887909519,-1045.34808841468,9544.831296879654
715,2019-12-17,4239.294487707197,-540.7828680146599,9694.655364075352
716,2019-12-18,4430.847379477867,-913.2967153032574,9601.168313217926
717,2019-12-19,4546.47027095532,-819.5858171896504,9948.209706103878
718,2019-12-20,4833.836253633484,-345.630818722763,9656.973568532649
719,2019-12-21,5088.155398768282,-816.4605876279353,10608.342511562149
720,2019-12-22,5304.438952856151,71.27767031399799,10900.667220083102
721,2019-12-23,5628.534449099043,-159.04981176532493,10895.479688038293
722,2019-12-24,5896.18604725544,425.50863023688737,11170.32574660621
723,2019-12-25,6298.211731482246,776.67517949539,11893.546379811467
724,2019-12-26,6607.101922704396,1595.9975704632568,12376.633543228645
725,2019-12-27,7066.4544085484495,1561.2020590030963,12484.792155538365
726,2019-12-28,7467.712192785711,2359.3597109015273,13275.148750666927
727,2019-12-29,7802.522177424036,2715.607839520903,13332.090523481884
728,2019-12-30,8213.85753455662,2690.4929225968735,13702.742009827176
729,2019-12-31,8535.155758239975,2918.7656227146012,13971.913133235976
730,2020-01-01,8955.561903850463,3254.0394506575944,14778.262310356842
731,2020-01-02,9246.579707717667,3959.397892938678,14295.097240617737
732,2020-01-03,9651.543937046059,3820.9201225107445,15018.007313516882
733,2020-01-04,9962.379374677974,4844.813964315612,15341.031318416162
734,2020-01-05,10171.96354609964,5019.915521104038,15800.60770618035
735,2020-01-06,10425.235657981371,4854.618479821419,16170.208584410335
736,2020-01-07,10558.303784187501,4899.471507509229,15867.749141288446
737,2020-01-08,10763.64029027001,5720.217857380298,16178.189899286705
738,2020-01-09,10816.669103687134,5470.63838365974,16602.08653732004
739,2020-01-10,10965.159506752107,5210.651891043853,16050.345995704341
740,2020-01-11,11005.89356527015,5234.233542619672,16531.962629775433
741,2020-01-12,10936.926363409268,5294.471015024123,16248.519852324074
742,2020-01-13,10908.583844346631,5414.256420735826,15927.18245872427
743,2020-01-14,10762.452897581314,5409.675672360147,16255.361374615752
744,2020-01-15,10696.45643530694,5524.575143202076,16162.740890991845
745,2020-01-16,10491.319932958488,4817.960579333952,15939.671331272526
746,2020-01-17,10399.847010413554,4849.7976031369235,15631.289335591337
747,2020-01-18,10223.4740282444,4927.928836842657,15551.041954488512
748,2020-01-19,9964.425607161853,4290.725809337489,15509.21420933934
749,2020-01-20,9776.618452477192,4350.510260765844,14985.737540862703
750,2020-01-21,9504.570420561564,4282.258765572674,15093.747320926415
751,2020-01-22,9348.409584476256,4201.296842748281,14646.231080047788
752,2020-01-23,9090.291416059543,3381.561373069178,14497.79988745424
753,2020-01-24,8983.642900371544,3691.1155826718878,14390.103561753516
754,2020-01-25,8829.704358654431,3552.046789308283,14068.84904518022
755,2020-01-26,8629.691230325392,3242.3593255932205,13982.083709649001
756,2020-01-27,8535.72306869744,2933.285168905265,13998.941729978942
757,2020-01-28,8389.776092943417,3090.10746222496,14144.275114894494
758,2020-01-29,8388.75300559315,3320.111925666882,13938.7142113023
759,2020-01-30,8310.976717531785,2984.7557713957226,13738.167261519167
760,2020-01-31,8405.52493037796,2841.5613717843958,13694.471579014466
761,2020-02-01,8468.874142720731,3408.3218684957806,13919.27059509936
762,2020-02-02,8497.172833241664,3470.239899971974,13832.951282247826
763,2020-02-03,8637.28835346031,2836.6386953044303,14195.544458291226
764,2020-02-04,8725.880995265874,3322.200490950904,13903.09240419175
765,2020-02-05,8954.595982919964,3453.3543953770777,14462.597007901364
766,2020-02-06,9096.67706476302,4077.227656779067,14542.518090215663
767,2020-02-07,9396.41575592288,4153.292535739465,14955.689332684995
768,2020-02-08,9645.902041466565,4521.531956694384,15058.916283881686
769,2020-02-09,9837.39374711797,4409.877969276517,15371.30507024976
770,2020-02-10,10114.446839513625,4955.187072831605,15274.964334407574
771,2020-02-11,10311.058182205847,4791.804840996642,15790.594957686382
772,2020-02-12,10616.909937961946,5080.628313734059,16239.673429714818
773,2020-02-13,10804.018151174176,5408.82823338268,16276.422699509967
774,2020-02-14,11116.198865044824,6216.506494320934,16763.81592751439
775,2020-02-15,11345.817346436972,5856.966297643623,16559.646342154083
776,2020-02-16,11486.137852478036,6378.175410154607,16949.13255342669
777,2020-02-17,11682.416882595338,6320.690552620047,17339.8992013729
778,2020-02-18,11770.992558272452,6116.5739178587555,17321.07763219394
779,2020-02-19,11944.460839771431,6693.0997453357595,17122.908644915326
780,2020-02-20,11978.242993095055,7009.034038807016,17288.849857987327
781,2020-02-21,12119.95985087033,7143.785193135639,17674.534530245226
782,2020-02-22,12166.080879852083,6811.250770376054,17438.710496408403
783,2020-02-23,12114.168114605052,6753.143257790471,17508.3906225225
784,2020-02-24,12121.563836042717,6742.2531972335755,17595.965679472072
785,2020-02-25,12021.26145716737,6415.008188392365,17464.329870015725
786,2020-02-26,12010.085014998485,6647.554094822711,17343.438185805062
787,2020-02-27,11867.45240807743,6838.37585876431,16929.62417246783
788,2020-02-28,11844.656379556925,6453.729651991695,16990.768396767005
789,2020-02-29,11741.430324735784,6573.20108996665,17504.87230136836
790,2020-03-01,11558.120954481019,6107.33803188054,17115.21712578904
791,2020-03-02,11446.615135838512,5949.378483112059,16449.86284681015
792,2020-03-03,11249.277598824032,6059.303024465042,16409.478194123694
793,2020-03-04,11163.993832856082,5882.713182134389,16862.029576759884
794,2020-03-05,10970.625678551873,5486.141965614196,16437.873178532067
795,2020-03-06,10920.297654480923,5566.352251571763,16970.371070470417
796,2020-03-07,10811.983872566117,5193.499994179499,16075.482322671187
797,2020-03-08,10644.716747256358,5093.336002035238,16139.396704854786
798,2020-03-09,10568.563612219308,5122.797556402634,16333.107686163383
799,2020-03-10,10423.626381330543,5401.757120271627,15991.906065814783
800,2020-03-11,10405.156725915196,4731.369724737274,15977.290366742543
801,2020-03-12,10290.09217607423,4746.0697845114,15615.415865361276
802,2020-03-13,10326.428900316936,4943.013580361388,15862.958249066805
803,2020-03-14,10309.898607614188,5029.522335325471,15685.622770241676
804,2020-03-15,10236.268309165209,4684.7042345678565,15725.38293784587
805,2020-03-16,10252.406594261967,4198.089835785249,15554.427257192463
806,2020-03-17,10195.369171924785,4486.991201220422,15486.563943912053
807,2020-03-18,10257.59390246341,5276.564016674395,15352.965700393388
808,2020-03-19,10213.508674893585,4769.655774286647,15649.743545554855
809,2020-03-20,10308.966081124472,4894.260442622849,15660.382333236133
810,2020-03-21,10337.97082163506,4809.781401211512,16157.907669034646
811,2020-03-22,10295.017401348068,4779.447967184998,15535.61097145232
812,2020-03-23,10326.18094979876,5083.614284117032,15940.939632788168
813,2020-03-24,10268.213472756222,4664.001547839509,15316.651817043987
814,2020-03-25,10313.73569780279,4844.029788546067,16021.144339848091
815,2020-03-26,10237.828187628384,4797.652058227962,15793.821709176542
816,2020-03-27,10287.43635561155,4746.897646264098,15453.578624549069
817,2020-03-28,10258.056344509467,4823.439915338403,15887.0405872257
818,2020-03-29,10146.020663019148,4576.313775039356,15565.843245879973
819,2020-03-30,10099.528019911979,4622.31390423556,15356.828713438359
820,2020-03-31,9957.67149065538,4449.133641088495,15081.690000002389
821,2020-04-01,9915.557176232396,4609.323996225202,15462.558493451967
822,2020-04-02,9750.819137739507,4117.58308659697,15201.196092348064
823,2020-04-03,9712.947404731407,4621.076554079322,15630.765210760777
