timestamp,Open,High,Low,Close,Volume
2018-01-01,25.92,32.5,25.034,29.4985,1356833.64288687
2018-01-02,29.4995,35.0,29.12,31.803,1347955.63283261
2018-01-03,31.871,33.79,29.831,33.233999999999995,802505.05448337
2018-01-04,33.194500000000005,39.02,30.499,34.0715,1534092.99845373
2018-01-05,34.0655,36.0,30.333,31.10100000000001,1117112.9517898401
2018-01-06,31.1195,35.107,30.705,33.948,747254.92648636
2018-01-07,33.957,36.58,33.632,35.2265,834809.8947658901
2018-01-08,35.365,38.563,28.25,33.711,1689424.7753068202
2018-01-09,33.706,38.989,31.029,37.6655,1158670.89414563
2018-01-10,37.663,39.0,32.4,36.344,1535149.34414202
2018-01-11,36.368,37.7,29.627,32.504999999999995,1281130.1785678014
2018-01-12,32.507000000000005,36.894,31.011,35.707,1405500.8123915233
2018-01-13,35.707,147.477,33.8,42.083,2412510.212124445
2018-01-14,42.09033333333335,47.29600000000001,39.101,42.158,3906795.3429793334
2018-01-15,42.2845,43.983,31.499,39.98566666666667,1770806.6934264342
2018-01-16,40.03066666666667,40.35,20.11,27.83533333333333,4366925.475434634
2018-01-17,27.81166666666667,32.001,21.8,28.681,3085559.119347419
2018-01-18,28.891,33.58,27.01,29.605,2476590.573267407
2018-01-19,29.608,34.69,28.07,31.7325,1711497.3611292609
2018-01-20,31.745,35.727,31.463,34.9795,1207116.0141216847
2018-01-21,35.131,36.288,28.685,30.36633333333333,1400091.4733880074
2018-01-22,30.3625,33.24,26.23,29.113000000000003,1396182.5360664167
2018-01-23,29.0705,30.87,25.964,28.096,1151852.4020709286
2018-01-24,28.16566666666667,30.41,27.5,29.67766666666667,747392.2876608275
2018-01-25,29.68166666666667,30.53,28.462,29.0605,603045.2813039985
2018-01-26,29.17,29.86,26.464,28.6035,819173.9000350502
2018-01-27,28.61633333333333,30.299,27.82,29.57666666666667,543903.2182323858
2018-01-28,29.607,34.38,29.292,32.25433333333333,1049014.7584549696
2018-01-29,32.262,33.247,30.006,31.1665,681542.96528136
2018-01-30,31.1615,31.301,26.066,26.96966666666667,1117496.5843917911
2018-01-31,26.993333333333336,28.83,25.37,28.632,910267.9259469699
2018-02-01,28.829,28.91,22.901,24.96633333333333,1018173.5814274857
2018-02-02,25.0965,25.28,17.8,23.22,1645814.8127426964
2018-02-03,23.195,25.037,20.236,24.2885,763248.6674128978
2018-02-04,24.323,24.886,19.438,20.748,780278.2346239006
2018-02-05,20.751,21.27,15.3,16.4785,1295312.4247177232
2018-02-06,16.420666666666666,19.99,13.75,19.1035,1923919.9351312828
2018-02-07,19.040666666666667,20.715,17.175,18.09233333333333,1026257.2093085926
2018-02-08,18.093,21.988000000000003,18.006,21.7505,908946.6252369783
2018-02-09,21.734,26.329,20.787,25.725,1529645.297956292
2018-02-10,25.747,26.26,22.429,24.11,1135798.0096494243
2018-02-11,24.0805,25.89,20.99,23.735,1617560.7018382265
2018-02-12,23.71266666666667,29.995,23.656,29.47166666666667,2053609.3850218533
2018-02-13,29.46466666666667,34.18,27.777,33.2235,3485507.7347145057
2018-02-14,33.2185,37.75,32.5,34.660666666666664,2726463.4257094646
2018-02-15,34.61750000000001,35.481,31.49,33.751,1476899.6668919793
2018-02-16,33.756,35.134,32.035,34.611000000000004,919824.8488246003
2018-02-17,34.61,35.175,33.7,34.639,697644.6537120692
2018-02-18,34.70666666666667,35.0,30.611,34.289,1196431.9715998468
2018-02-19,34.27500000000001,39.8,33.0,38.363,2623547.0506269247
2018-02-20,38.39366666666667,43.0,35.65,36.502,2950331.0198560893
2018-02-21,36.57400000000001,38.89,32.876999999999995,34.403,2692305.8293520496
2018-02-22,34.396,36.29,29.956,31.323,2636838.0831807163
2018-02-23,31.273000000000003,36.771,30.1,36.111,2588101.0772368675
2018-02-24,36.178,39.0,34.5,36.655,2801220.430934492
2018-02-25,36.60633333333335,36.987,33.298,35.063,1440834.2466822183
2018-02-26,35.109,36.5,33.128,35.248000000000005,1301107.8980379812
2018-02-27,35.286,37.199,34.51,35.58833333333333,1490767.1745789
2018-02-28,35.5955,36.3,32.714,33.29,1448697.2448635895
2018-03-01,33.2385,34.798,31.355,33.4735,1593275.135190976
2018-03-02,33.4735,33.945,29.794,30.476,2134595.5849317485
2018-03-03,30.476,31.85,28.294,28.847,2822257.4061660278
2018-03-04,28.81600000000001,31.189,28.38,29.491666666666664,2384727.988593335
2018-03-05,29.5325,30.236,26.119,26.53233333333333,2977352.377326134
2018-03-06,26.520333333333333,27.27,24.45,24.77933333333333,2088899.7684723563
2018-03-07,24.7425,25.29,20.256,21.822,3190298.327440685
2018-03-08,21.842,25.38,20.65,22.195,3995269.166452172
2018-03-09,22.197000000000006,22.92,20.01,22.006,3947867.4811580526
2018-03-10,22.0115,22.842,20.391,20.6605,1835429.6962625312
2018-03-11,20.669000000000004,22.0,19.49,21.3805,2033637.519536148
2018-03-12,21.3975,21.724,19.801,20.335,1122590.0870132472
2018-03-13,20.332,20.842,19.44,19.829,1137626.259439699
2018-03-14,19.85333333333333,20.526,15.86,17.0435,2130715.9528467706
2018-03-15,17.058500000000002,19.652,15.56,18.243,3383528.7443373674
2018-03-16,18.268,18.577,17.07,17.665666666666667,1950731.7440214166
2018-03-17,17.622666666666664,18.0,15.917,16.127000000000002,1487151.0725898535
2018-03-18,16.096000000000004,17.199,14.215,16.698666666666668,2854734.845311395
2018-03-19,16.716666666666665,19.699,16.16,19.488333333333333,2644748.7415074194
2018-03-20,19.4945,21.14,17.75,20.0485,3599028.409983925
2018-03-21,20.0485,21.488000000000003,19.0,19.564,2436669.4330297867
2018-03-22,19.5645,20.8,18.301,19.54233333333333,2100563.4404420974
2018-03-23,19.544666666666668,19.61,17.858,19.126666666666665,1795625.4646463918
2018-03-24,19.134666666666664,19.47,18.185,18.329666666666668,1436380.1240800298
2018-03-25,18.321333333333328,18.54,17.805999999999994,18.03,1045235.6454323507
2018-03-26,18.023,18.1,15.0,16.301000000000002,2491327.467162175
2018-03-27,16.299500000000002,17.2,15.192,15.827666666666667,1964810.5701144042
2018-03-28,15.796,16.864,15.65,16.07,1498046.626299005
2018-03-29,16.043,16.19,14.451,14.708,2040361.2534764046
2018-03-30,14.7185,15.2,13.76,14.348,2154818.4161890303
2018-03-31,14.345,14.95,14.187,14.32,1173936.1036377077
2018-04-01,14.329,14.535,13.03,13.5525,1264943.2579963962
2018-04-02,13.56,14.3,13.445,14.08,1038809.2675681588
2018-04-03,14.0795,15.268,13.9,15.042,1412051.7484149933
2018-04-04,15.043,15.05,13.255999999999998,13.6,1253857.2386316266
2018-04-05,13.5725,13.849,13.1,13.628,1001429.7288374087
2018-04-06,13.652666666666669,13.85,12.966,13.107,800058.5308512999
2018-04-07,13.119000000000002,13.86,13.064,13.469,501086.49998789304
2018-04-08,13.427,14.54,13.344,14.114,617700.356533707
2018-04-09,14.127666666666668,14.56,13.164,13.618,1069100.5144964145
2018-04-10,13.65,13.831,13.21,13.681866666666664,667961.1062529408
2018-04-11,13.6935,14.739,13.5605,14.59,936841.8297471139
2018-04-12,14.596333333333336,16.452,13.59,16.180000000000003,2520182.250468458
2018-04-13,16.1755,16.777,15.469,15.561333333333332,2137957.844399169
2018-04-14,15.611933333333331,16.5,15.438,16.06,1210273.1367060854
2018-04-15,16.065,17.019000000000002,16.0118,16.850333333333335,977406.0931867522
2018-04-16,16.833733333333335,16.984,15.52,16.177999999999994,1138425.2220152742
2018-04-17,16.173666666666666,16.941,15.947,16.04025,1182917.5196965756
2018-04-18,16.0385,17.96,16.0009,17.673499999999994,1617446.84731141
2018-04-19,17.673499999999994,18.474,17.413,18.384,1297253.1683890184
2018-04-20,18.3927,19.947,17.831,19.65333333333333,2204519.937842788
2018-04-21,19.645666666666667,20.0,17.5,18.669,1961036.0179811253
2018-04-22,18.668,19.498,18.2,18.7045,1065078.6608165023
2018-04-23,18.7095,20.91,18.64,20.452,2188428.7218309077
2018-04-24,20.46433333333333,22.88,20.32,22.038300000000003,2221708.463802751
2018-04-25,22.0205,22.224,17.873,18.6117,3837479.766026158
2018-04-26,18.61733333333333,21.621,18.0601,21.03955,2505080.7442007074
2018-04-27,21.0305,21.98,20.002,20.573,1965840.9228732362
2018-04-28,20.552,22.478,20.42,21.692,952551.38077405
2018-04-29,21.6895,22.4,20.3,21.741,884764.9428812701
2018-04-30,21.783,22.998,21.2,21.7455,1345630.28509298
2018-05-01,21.759,21.794,20.382,21.4885,899998.25270911
2018-05-02,21.539,21.919,20.97,21.621,404158.41997908003
2018-05-03,21.623,23.5,21.428,22.67,1645164.8008769099
2018-05-04,22.726,22.741,21.627,22.281,1104233.3758635898
2018-05-05,22.393,23.242,22.206,22.782,662783.42535993
2018-05-06,22.774,25.77,22.698,25.27826666666667,2252168.2857729937
2018-05-07,25.25943333333333,25.4711,22.308000000000003,23.5293,2312557.4734531245
2018-05-08,23.52833333333333,23.776,21.765,22.302000000000003,1384298.836881926
2018-05-09,22.30656666666667,22.343000000000004,20.142,21.4091,2034738.757068227
2018-05-10,21.39075,21.763,19.47,19.611533333333327,1789274.9547288716
2018-05-11,19.6,19.8,16.7,17.701333333333334,3606137.129782609
2018-05-12,17.7095,18.555,16.2,18.05995,1894151.6699682602
2018-05-13,18.072866666666663,19.1164,17.5,18.70993333333333,1386996.6951793071
2018-05-14,18.71285,19.2,17.3,18.696,1590136.0212715452
2018-05-15,18.698,20.0,18.046,18.0944,1631735.0801983876
2018-05-16,18.07765,18.3088,16.779,17.637,1474340.707206381
2018-05-17,17.642533333333333,18.3773,16.55,16.874666666666666,1199464.205298271
2018-05-18,16.89,18.192,16.52,17.9344,1530069.30049488
2018-05-19,17.97845,18.1187,17.410999999999998,17.6695,1014782.9454082139
2018-05-20,17.669566666666665,18.548,17.46,18.21,788732.2318156454
2018-05-21,18.1936,18.281,17.34,17.55595,484092.43132468197
2018-05-22,17.562,17.671,16.175,16.33866666666667,673727.2657066906
2018-05-23,16.331000000000003,16.5723,14.424,14.785333333333332,1258462.48327345
2018-05-24,14.78355,15.761,14.227,15.73645,1096028.1570125218
2018-05-25,15.713,15.7649,14.7039,15.1219,651760.81706577
2018-05-26,15.12245,15.8765,14.95,15.25805,541301.9813117894
2018-05-27,15.25785,15.414,14.889,15.1704,494800.6388634194
2018-05-28,15.175999999999998,15.6,14.11,14.2799,922478.615288972
2018-05-29,14.2891,15.512,14.0543,15.176366666666668,930136.9322389031
2018-05-30,15.186,15.584,14.6798,15.1893,732974.5581559557
2018-05-31,15.1728,15.630999999999998,14.991,15.2931,690862.5099531921
2018-06-01,15.3105,15.5316,15.074000000000002,15.45505,720121.1839792178
2018-06-02,15.470866666666666,16.1521,15.281,15.8027,935095.653339543
2018-06-03,15.8027,16.465,15.789,16.2201,900790.2112688551
2018-06-04,16.2181,16.447,15.0,15.1816,954874.9589824001
2018-06-05,15.160933333333332,15.615,14.73,15.5129,617995.3735960084
2018-06-06,15.51,15.6619,14.884,15.1692,533853.92066941
2018-06-07,15.1786,15.52,15.05,15.2361,488898.70115348935
2018-06-08,15.2248,15.645,15.04,15.36,661140.6659210523
2018-06-09,15.347433333333331,15.548,14.906,15.0135,421750.7965536844
2018-06-10,15.00785,15.015999999999998,12.0,12.556,2067928.0651035465
2018-06-11,12.5569,13.050999999999998,12.1786,12.9059,1292784.6384569095
2018-06-12,12.89995,16.605,12.729,14.714100000000002,7980911.566978805
2018-06-13,14.733666666666664,14.9731,12.813,13.8172,4326647.687840904
2018-06-14,13.8053,14.384,13.125,14.050766666666664,3259562.74988943
2018-06-15,14.065866666666668,14.1056,13.502,13.8315,1754630.4860964385
2018-06-16,13.827,14.88,13.7509,14.4415,2377378.182859561
2018-06-17,14.43465,14.6432,14.0727,14.229833333333335,1242904.9789023027
2018-06-18,14.231633333333336,15.626,13.970999999999998,15.0981,2483834.3049468496
2018-06-19,15.1024,16.0,15.0,15.5945,2929281.0665480644
2018-06-20,15.591333333333331,17.451,14.715,17.331,3523776.9171781833
2018-06-21,17.32175,17.878,16.5037,17.5862,4260334.291072793
2018-06-22,17.591700000000003,17.6825,14.11,14.486666666666665,6818642.026270918
2018-06-23,14.487566666666664,15.1213,14.1,14.7678,2302062.152648977
2018-06-24,14.7803,15.474,13.0182,14.812533333333333,4519481.170074575
2018-06-25,14.82785,16.1286,14.4705,15.854533333333334,3296404.8315317985
2018-06-26,15.854533333333334,15.999,14.7,14.834266666666664,2641100.9616450025
2018-06-27,14.8195,15.76,14.1,15.465050000000002,3161078.1997698043
2018-06-28,15.473066666666668,15.704,14.32,14.535433333333335,2522270.1971306913
2018-06-29,14.5297,15.62,14.162,15.2757,2930056.4731897274
2018-06-30,15.274066666666668,16.901,15.2101,16.1699,3390613.787975238
2018-07-01,16.171733333333332,16.45,15.501,16.023566666666667,2022269.2090135776
2018-07-02,16.012349999999998,17.1,15.58,16.6719,2455116.708744358
2018-07-03,16.667749999999998,17.17,15.91,16.14835,2158331.724742698
2018-07-04,16.168633333333332,17.53,15.651,16.85813333333333,2098250.1660049544
